time,flux,flux_err,tic_id,sector
1711.362114345607,0.99738294,0.00063718634,142276270,15
1711.3635032292343,0.9986126,0.00063726003,142276270,15
1711.3648921130944,0.99860907,0.0006382463,142276270,15
1711.3662809967223,0.9978225,0.0006374265,142276270,15
1711.3676698805832,0.9970637,0.00063739874,142276270,15
1711.3690587642104,0.99735165,0.0006373231,142276270,15
1711.3704476480705,0.9965832,0.0006373439,142276270,15
1711.3718365316986,0.9986057,0.0006378292,142276270,15
1711.37322541556,0.99857944,0.0006385722,142276270,15
1711.374614299188,0.9979009,0.0006377465,142276270,15
1711.376003183048,0.9981772,0.0006384119,142276270,15
1711.3773920669087,0.99700814,0.0006369151,142276270,15
1711.3787809505366,0.9980437,0.0006374218,142276270,15
1711.3801698343968,0.9969294,0.0006368717,142276270,15
1711.381558718024,0.99729335,0.00063717086,142276270,15
1711.3829476018848,0.9970858,0.00063710863,142276270,15
1711.3843364857457,0.9966685,0.00063753256,142276270,15
1711.3857253693736,0.99701154,0.0006374151,142276270,15
1711.3871142532344,0.99732155,0.00063788315,142276270,15
1711.388503137095,0.99844563,0.00063649064,142276270,15
1711.3898920209558,0.9982264,0.0006374341,142276270,15
1711.3912809045833,0.9969936,0.00063689775,142276270,15
1711.3926697884433,0.9978676,0.0006379251,142276270,15
1711.394058672304,0.99682367,0.0006370774,142276270,15
1711.3954475561648,0.99794185,0.00063747726,142276270,15
1711.3968364397929,0.9979824,0.00063792634,142276270,15
1711.3982253236536,0.99694395,0.00063673255,142276270,15
1711.3996142075143,0.99710196,0.00063695747,142276270,15
1711.401003091375,0.9968635,0.0006375716,142276270,15
1711.4023919752353,0.996996,0.0006372848,142276270,15
1711.4037808590954,0.9967339,0.00063845486,142276270,15
1711.4051697427233,0.99745953,0.00063814124,142276270,15
1711.406558626584,0.9967463,0.0006362539,142276270,15
1711.407947510444,0.99728274,0.0006374418,142276270,15
1711.409336394305,0.9967292,0.00063734135,142276270,15
1711.4107252781664,0.99727374,0.0006375558,142276270,15
1711.4121141620271,0.9971276,0.0006367714,142276270,15
1711.4135030458872,0.997773,0.00063776126,142276270,15
1711.4148919297472,0.9975401,0.0006378833,142276270,15
1711.4162808136082,0.99673873,0.00063741097,142276270,15
1711.417669697469,0.9981965,0.00063782255,142276270,15
1711.419058581329,0.99724835,0.0006376065,142276270,15
1711.4204474651892,0.9973232,0.00063683034,142276270,15
1711.4218363490506,0.9967916,0.00063658645,142276270,15
1711.423225232912,0.997499,0.0006374228,142276270,15
1711.424614116772,0.99677134,0.0006371922,142276270,15
1711.4260030006321,0.9973497,0.00063781976,142276270,15
1711.427391884493,0.99688774,0.00063757075,142276270,15
1711.4287807683538,0.99727523,0.0006376608,142276270,15
1711.4301696524467,0.99702203,0.00063680555,142276270,15
1711.4315585363067,0.99676096,0.00063771557,142276270,15
1711.4329474201677,0.99604046,0.00063729513,142276270,15
1711.434336304029,0.9965837,0.00063722226,142276270,15
1711.4357251878898,0.99700636,0.000637385,142276270,15
1711.4371140717499,0.99709594,0.00063695497,142276270,15
1711.4385029558434,0.9972383,0.0006386131,142276270,15
1711.4398918397044,0.99852955,0.0006387894,142276270,15
1711.4412807235644,0.9978039,0.00063739566,142276270,15
1711.4426696074245,0.9969543,0.0006369332,142276270,15
1711.4440584912854,0.9973094,0.0006368994,142276270,15
1711.4454473753797,0.99660164,0.00063721294,142276270,15
1711.4468362592404,0.99609286,0.00063650287,142276270,15
1711.4482251431004,0.99596286,0.0006368867,142276270,15
1711.449614027194,0.9963932,0.0006368004,142276270,15
1711.4510029110547,0.996292,0.00063685345,142276270,15
1711.452391794915,0.996318,0.00063710066,142276270,15
1711.4537806790079,0.9969059,0.00063722354,142276270,15
1711.4551695628686,0.9978553,0.0006366853,142276270,15
1711.4565584467296,0.9962922,0.0006373715,142276270,15
1711.4579473308231,0.9966201,0.00063708395,142276270,15
1711.4593362146838,0.9961641,0.00063811854,142276270,15
1711.4607250987774,0.99730104,0.0006372446,142276270,15
1711.4621139826381,0.99712324,0.0006374636,142276270,15
1711.4635028664984,0.9961315,0.00063771225,142276270,15
1711.4648917505913,0.9967602,0.0006370339,142276270,15
1711.466280634452,0.99668056,0.0006375423,142276270,15
1711.4676695185456,0.9972315,0.00063687965,142276270,15
1711.4690584024056,0.9959368,0.0006380078,142276270,15
1711.4704472864994,0.9966816,0.0006370911,142276270,15
1711.4718361703608,0.9963551,0.00063755264,142276270,15
1711.4732250544544,0.99617326,0.0006369903,142276270,15
1711.4746139383146,0.9959102,0.00063683244,142276270,15
1711.4760028224075,0.99527,0.0006377688,142276270,15
1711.477391706501,0.99568176,0.00063768786,142276270,15
1711.4787805903618,0.99687976,0.0006374172,142276270,15
1711.4801694744547,0.9967242,0.0006376331,142276270,15
1711.4815583583156,0.9961423,0.0006363109,142276270,15
1711.4829472424099,0.9964601,0.0006363151,142276270,15
1711.4843361265034,0.9968257,0.0006370231,142276270,15
1711.4857250103635,0.995766,0.0006376262,142276270,15
1711.4871138944563,0.9973396,0.000637052,142276270,15
1711.4885027785501,0.9960475,0.00063787226,142276270,15
1711.4898916624109,0.99637496,0.00063744053,142276270,15
1711.4912805465037,0.9968143,0.00063710776,142276270,15
1711.4926694305968,0.99570787,0.0006364129,142276270,15
1711.494058314691,0.99618334,0.00063756655,142276270,15
1711.4954471985525,0.99661195,0.00063696585,142276270,15
1711.4968360826454,0.996466,0.0006372087,142276270,15
1711.4982249667382,0.9958181,0.00063673843,142276270,15
1711.499613850832,0.9968717,0.00063610385,142276270,15
1711.5010027346927,0.99590296,0.0006373789,142276270,15
1711.5023916187856,0.99655807,0.0006377202,142276270,15
1711.5037805028785,0.9950492,0.00063647155,142276270,15
1711.5051693869723,0.9968507,0.0006378454,142276270,15
1711.5065582710665,0.996617,0.0006370938,142276270,15
1711.50794715516,0.9966627,0.000637473,142276270,15
1711.5093360390201,0.9949218,0.0006369959,142276270,15
1711.5107249231137,0.9951037,0.0006367115,142276270,15
1711.5121138072075,0.99526566,0.00063732034,142276270,15
1711.5135026913003,0.9956,0.0006364551,142276270,15
1711.5148915753932,0.9962684,0.00063918805,142276270,15
1711.516280459487,0.99487746,0.0006367978,142276270,15
1711.5176693435806,0.99490637,0.00063670095,142276270,15
1711.5190582276741,0.9950531,0.00063669035,142276270,15
1711.5204471117677,0.996387,0.00063737354,142276270,15
1711.5218359958612,0.9955344,0.00063643465,142276270,15
1711.5232248799548,0.99607974,0.00063697237,142276270,15
1711.524613764048,0.9954031,0.00063653575,142276270,15
1711.5260026481408,0.99512213,0.0006365065,142276270,15
1711.5273915322343,0.99700177,0.00063683826,142276270,15
1711.5287804163281,0.99598867,0.00063822063,142276270,15
1711.5301693004217,0.9961017,0.00063659827,142276270,15
1711.5315581845152,0.9957341,0.0006365626,142276270,15
1711.5329470686088,0.99614936,0.00063723477,142276270,15
1711.5343359527023,0.99556667,0.00063695177,142276270,15
1711.5371137211212,0.9961383,0.0006357615,142276270,15
1711.5398914893083,0.9954335,0.0006365985,142276270,15
1711.5412803734012,0.9946395,0.0006362195,142276270,15
1711.542669257495,0.9950006,0.0006379326,142276270,15
1711.5440581415892,0.9949971,0.0006377719,142276270,15
1711.5454470259156,0.994851,0.0006365197,142276270,15
1711.5468359100087,0.9953841,0.0006377466,142276270,15
1711.5482247941015,0.9957697,0.0006365825,142276270,15
1711.549613678195,0.99624956,0.0006373937,142276270,15
1711.5510025625215,0.9961121,0.00063738436,142276270,15
1711.5523914466144,0.9942917,0.0006384295,142276270,15
1711.5537803307075,0.99576354,0.0006377874,142276270,15
1711.5551692148017,0.9955184,0.00063774514,142276270,15
1711.5565580991288,0.9956008,0.0006363462,142276270,15
1711.5579469832217,0.99588215,0.00063678785,142276270,15
1711.5593358673145,0.9952695,0.0006373757,142276270,15
1711.5607247516411,0.9953909,0.00063678634,142276270,15
1711.5621136357347,0.9976341,0.0006372593,142276270,15
1711.5635025200604,0.99526197,0.0006368767,142276270,15
1711.5648914041535,0.99601537,0.0006366923,142276270,15
1711.5662802882478,0.99505293,0.0006367996,142276270,15
1711.5676691725748,0.9959772,0.00063661044,142276270,15
1711.5690580566677,0.9959689,0.0006373977,142276270,15
1711.5704469409934,0.99624306,0.0006370398,142276270,15
1711.5718358250872,0.9956145,0.00063680304,142276270,15
1711.5732247091807,0.9949624,0.00063706195,142276270,15
1711.5746135935065,0.9956265,0.00063809816,142276270,15
1711.5760024775993,0.99470925,0.0006368396,142276270,15
1711.577391361926,0.9944284,0.0006360812,142276270,15
1711.5787802460202,0.9952529,0.0006373955,142276270,15
1711.5801691303466,0.9953395,0.0006365945,142276270,15
1711.5815580146723,0.9957105,0.00063666666,142276270,15
1711.5829468987658,0.995424,0.0006369503,142276270,15
1711.5843357830925,0.99571383,0.0006363063,142276270,15
1711.5857246671853,0.9965802,0.00063754176,142276270,15
1711.587113551511,0.99436456,0.0006358181,142276270,15
1711.5885024356048,0.99428695,0.0006364858,142276270,15
1711.5898913199312,0.9964218,0.0006373475,142276270,15
1711.5912802042576,0.9958995,0.0006376087,142276270,15
1711.5926690883512,0.99534374,0.00063692883,142276270,15
1711.5940579726775,0.9956535,0.00063643523,142276270,15
1711.5954468570042,0.99523926,0.00063697516,142276270,15
1711.596835741097,0.9950695,0.0006364794,142276270,15
1711.5982246254227,0.9952768,0.00063651754,142276270,15
1711.5996135097491,0.99507594,0.0006370488,142276270,15
1711.601002393843,0.99544775,0.00063595484,142276270,15
1711.6023912781686,0.9962166,0.0006361792,142276270,15
1711.603780162495,0.9960634,0.0006380561,142276270,15
1711.6051690465893,0.9947744,0.00063735165,142276270,15
1711.6065579309156,0.99490476,0.0006362122,142276270,15
1711.6079468152416,0.99403155,0.00063611096,142276270,15
1711.6093356995673,0.994456,0.0006368261,142276270,15
1711.6107245838937,0.99465203,0.00063753105,142276270,15
1711.6121134679872,0.9951494,0.0006364633,142276270,15
1711.613502352313,0.99429566,0.00063600735,142276270,15
1711.6148912366396,0.99419594,0.00063696207,142276270,15
1711.6162801209666,0.99404156,0.0006365803,142276270,15
1711.617669005293,0.99403423,0.00063652865,142276270,15
1711.619057889619,0.9951745,0.0006363853,142276270,15
1711.6204467737118,0.99416035,0.00063651963,142276270,15
1711.6218356580382,0.99487984,0.0006371292,142276270,15
1711.6232245423646,0.9945535,0.0006371084,142276270,15
1711.6246134266903,0.99457294,0.0006362645,142276270,15
1711.6260023110162,0.99488413,0.0006363832,142276270,15
1711.6273911953433,0.994882,0.0006383259,142276270,15
1711.6287800796704,0.9941339,0.0006362578,142276270,15
1711.630168963996,0.9941137,0.00063641416,142276270,15
1711.6315578483218,0.99557436,0.00063638185,142276270,15
1711.6329467326484,0.9958757,0.0006366101,142276270,15
1711.6343356169748,0.99491394,0.0006378076,142276270,15
1711.6357245013005,0.99440336,0.00063692714,142276270,15
1711.6371133856264,0.9945734,0.00063692377,142276270,15
1711.6385022699528,0.9949317,0.0006366878,142276270,15
1711.63989115428,0.9941989,0.00063624285,142276270,15
1711.6412800386063,0.9936783,0.000636115,142276270,15
1711.642668922932,0.9944132,0.00063725567,142276270,15
1711.6440578072586,0.99494386,0.00063677743,142276270,15
1711.645446691585,0.9951023,0.0006364363,142276270,15
1711.6468355759107,0.995216,0.0006363865,142276270,15
1711.6482244602364,0.99514854,0.00063830084,142276270,15
1711.6496133447959,0.99459165,0.00063752674,142276270,15
1711.6510022291222,0.99321955,0.00063629315,142276270,15
1711.6523911134486,0.9953042,0.000637209,142276270,15
1711.653779997775,0.99466974,0.0006368253,142276270,15
1711.6551688821014,0.9952282,0.0006361209,142276270,15
1711.656557766428,0.9950997,0.0006365914,142276270,15
1711.6579466509866,0.99512833,0.00063646963,142276270,15
1711.6593355353123,0.9937852,0.00063577044,142276270,15
1711.6607244196389,0.9945987,0.0006373962,142276270,15
1711.6621133039653,0.9945871,0.0006364779,142276270,15
1711.6635021885245,0.99402183,0.00063630816,142276270,15
1711.6648910728509,0.99463296,0.000636228,142276270,15
1711.6662799571773,0.9940563,0.0006359184,142276270,15
1711.6676688415039,0.99479336,0.0006362693,142276270,15
1711.6690577260624,0.9930482,0.0006361972,142276270,15
1711.6718354947145,0.9953951,0.00063612027,142276270,15
1711.673224379274,0.9949982,0.00063604047,142276270,15
1711.6746132635997,0.99592996,0.00063610927,142276270,15
1711.676002147926,0.99434876,0.0006365114,142276270,15
1711.677391032486,0.9951872,0.0006369561,142276270,15
1711.6787799168123,0.9947663,0.0006370059,142276270,15
1711.6801688011383,0.9938643,0.0006362262,142276270,15
1711.6815576856968,0.9942979,0.0006368061,142276270,15
1711.6829465700232,0.99410176,0.00063671684,142276270,15
1711.6843354545824,0.9948303,0.0006362102,142276270,15
1711.6857243389081,0.99424076,0.00063612405,142276270,15
1711.687113223467,0.99494123,0.0006369771,142276270,15
1711.688502107794,0.9944205,0.0006368235,142276270,15
1711.689890992121,0.9948423,0.0006373484,142276270,15
1711.6912798766798,0.9948639,0.0006370261,142276270,15
1711.6940576455647,0.99385655,0.0006358774,142276270,15
1711.6954465298911,0.9932691,0.00063584145,142276270,15
1711.6968354144497,0.99461484,0.00063738343,142276270,15
1711.6982242990084,0.9946524,0.0006379086,142276270,15
1711.6996131833355,0.99439865,0.0006364435,142276270,15
1711.7010020678954,0.9942274,0.0006363307,142276270,15
1711.702390952221,0.994145,0.0006365225,142276270,15
1711.7037798367796,0.993164,0.00063611456,142276270,15
1711.7051687211062,0.9944457,0.0006364025,142276270,15
1711.7065576056655,0.99624234,0.00063821895,142276270,15
1711.707946490224,0.9940804,0.0006374851,142276270,15
1711.70933537455,0.99250877,0.0006357356,142276270,15
1711.7107242591092,0.99376106,0.0006368978,142276270,15
1711.712113143669,0.99402356,0.0006367206,142276270,15
1711.7135020279954,0.9938787,0.00063711975,142276270,15
1711.714890912554,0.99321276,0.00063690334,142276270,15
1711.7162797971134,0.9936865,0.00063681277,142276270,15
1711.7176686814398,0.9935714,0.00063628505,142276270,15
